"periodogram_df.freq","periodogram_df.power","peak_freq","peak_period"
0,3.16143914118557e-30,0.233255581472842,4.28714285714286
0.0333222259246918,4.38827802012191,0.233255581472842,4.28714285714286
0.0666444518493835,4.82904617447767,0.233255581472842,4.28714285714286
0.0999666777740753,5.11837804332794,0.233255581472842,4.28714285714286
0.133288903698767,5.63816749616734,0.233255581472842,4.28714285714286
0.166611129623459,7.53050594140519,0.233255581472842,4.28714285714286
0.199933355548151,15.6345468283088,0.233255581472842,4.28714285714286
0.233255581472842,18.4130407455789,0.233255581472842,4.28714285714286
0.266577807397534,6.99901963595235,0.233255581472842,4.28714285714286
0.299900033322226,3.85248594516571,0.233255581472842,4.28714285714286
0.333222259246918,2.80269027119739,0.233255581472842,4.28714285714286
0.366544485171609,2.29932915017503,0.233255581472842,4.28714285714286
0.399866711096301,2.01365298591065,0.233255581472842,4.28714285714286
0.433188937020993,1.74997501747518,0.233255581472842,4.28714285714286
0.466511162945685,1.43365105092022,0.233255581472842,4.28714285714286
0.499833388870377,1.17792541811563,0.233255581472842,4.28714285714286
0.533155614795068,0.997488961927364,0.233255581472842,4.28714285714286
0.56647784071976,0.869632638847571,0.233255581472842,4.28714285714286
0.599800066644452,0.763540064995502,0.233255581472842,4.28714285714286
0.633122292569144,0.68500142496247,0.233255581472842,4.28714285714286
0.666444518493835,0.614828291953339,0.233255581472842,4.28714285714286
0.699766744418527,0.55672909879735,0.233255581472842,4.28714285714286
0.733088970343219,0.508133750652012,0.233255581472842,4.28714285714286
0.766411196267911,0.466584289352235,0.233255581472842,4.28714285714286
0.799733422192602,0.428535500349932,0.233255581472842,4.28714285714286
0.833055648117294,0.396891928604673,0.233255581472842,4.28714285714286
0.866377874041986,0.365599906198555,0.233255581472842,4.28714285714286
0.899700099966678,0.340291411635037,0.233255581472842,4.28714285714286
0.933022325891369,0.317410915568611,0.233255581472842,4.28714285714286
0.966344551816061,0.295348951713228,0.233255581472842,4.28714285714286
0.999666777740753,0.276463034195951,0.233255581472842,4.28714285714286
1.03298900366544,0.259405102272817,0.233255581472842,4.28714285714286
1.06631122959014,0.243655001573061,0.233255581472842,4.28714285714286
1.09963345551483,0.228222065993848,0.233255581472842,4.28714285714286
1.13295568143952,0.216495931164782,0.233255581472842,4.28714285714286
1.16627790736421,0.203410491004333,0.233255581472842,4.28714285714286
1.1996001332889,0.192824051300513,0.233255581472842,4.28714285714286
1.2329223592136,0.182336719752279,0.233255581472842,4.28714285714286
1.26624458513829,0.173048014684583,0.233255581472842,4.28714285714286
1.29956681106298,0.163597142925927,0.233255581472842,4.28714285714286
1.33288903698767,0.155106053818185,0.233255581472842,4.28714285714286
1.36621126291236,0.148366892400928,0.233255581472842,4.28714285714286
1.39953348883705,0.141514239253915,0.233255581472842,4.28714285714286
1.43285571476175,0.135703883193851,0.233255581472842,4.28714285714286
1.46617794068644,0.128849681438684,0.233255581472842,4.28714285714286
1.49950016661113,0.123169878009371,0.233255581472842,4.28714285714286
1.53282239253582,0.119142820495685,0.233255581472842,4.28714285714286
1.56614461846051,0.113382836760407,0.233255581472842,4.28714285714286
1.5994668443852,0.108914182366339,0.233255581472842,4.28714285714286
1.6327890703099,0.104233105642965,0.233255581472842,4.28714285714286
1.66611129623459,0.100343890097397,0.233255581472842,4.28714285714286
1.69943352215928,0.095995750400156,0.233255581472842,4.28714285714286
1.73275574808397,0.0925492100956682,0.233255581472842,4.28714285714286
1.76607797400866,0.0894183402425534,0.233255581472842,4.28714285714286
1.79940019993336,0.0859575535544216,0.233255581472842,4.28714285714286
1.83272242585805,0.0826726453633965,0.233255581472842,4.28714285714286
1.86604465178274,0.079879897324388,0.233255581472842,4.28714285714286
1.89936687770743,0.0766480220377415,0.233255581472842,4.28714285714286
1.93268910363212,0.0747780625779939,0.233255581472842,4.28714285714286
1.96601132955681,0.0721381180558803,0.233255581472842,4.28714285714286
1.99933355548151,0.0697672583190561,0.233255581472842,4.28714285714286
2.0326557814062,0.0674048858662126,0.233255581472842,4.28714285714286
2.06597800733089,0.0654979926090626,0.233255581472842,4.28714285714286
2.09930023325558,0.0631299569859558,0.233255581472842,4.28714285714286
2.13262245918027,0.061108286130684,0.233255581472842,4.28714285714286
2.16594468510496,0.0594712387346951,0.233255581472842,4.28714285714286
2.19926691102966,0.0578378574906985,0.233255581472842,4.28714285714286
2.23258913695435,0.0557195667109871,0.233255581472842,4.28714285714286
2.26591136287904,0.0543816712715676,0.233255581472842,4.28714285714286
2.29923358880373,0.0528822387007198,0.233255581472842,4.28714285714286
2.33255581472842,0.0511289765265256,0.233255581472842,4.28714285714286
2.36587804065312,0.0498070855975791,0.233255581472842,4.28714285714286
