0,0.7277864156907616
1,0.09593597131331233
2,0.06773387771377681
3,0.04906306407835832
4,0.030448448240179005
5,0.016327152689685438
6,0.007681789097968148
7,0.003215473175360886
8,0.0012115210381024452
9,0.00041491050525772514
10,0.0001302173695583685
11,0.000037712545528487076
12,0.000010138727431084254
13,0.000002543260284045962
14,5.979331580411688e-7
15,1.3227551943146603e-7
16,2.763039285828893e-8
17,5.466728174182737e-9
18,1.0273397886967137e-9
19,1.8384074183703266e-10
20,3.139809731064756e-11
21,5.128650145447746e-12
22,8.027281350466533e-13
23,1.206030548212648e-13
24,1.7420967625680542e-14
25,2.4230330837508866e-15
26,3.2494584037538054e-16
27,4.207335252700624e-17
28,5.2650226066343575e-18
29,6.376348592771197e-19
30,7.475429398894144e-20
31,8.504442377443597e-21
32,9.375675019967608e-22
33,1.0028577180132482e-22
34,1.039801971439761e-23
35,1.0487400972687561e-24
36,1.0139334273738334e-25
37,9.32540627032005e-27
38,8.094073771099583e-28
39,7.065203509961447e-29
40,2.826081403984579e-30
41,-4.1357288838798715e-31
42,-2.6258596088126165e-32
43,-3.908256161953662e-32
44,-1.7764800736153008e-33
45,-7.105920294461204e-34
46,-2.74624938916375e-35
47,-1.4023401136155322e-35
48,1.1686167613462767e-36
49,-2.543927643746997e-37
50,-1.0175710574987988e-38
51,-6.384759576463052e-39
52,0
53,0
54,1.09827611915722e-41
55,3.9937313423898905e-43
56,5.705330489128415e-44
57,0
58,-3.313440574448444e-45
59,8.98560155782629e-46
60,2.196480380801982e-46
61,7.856263657115882e-48
62,2.3653266924649965e-48
63,8.581684144997721e-50
64,3.754486813436503e-50
65,3.300647748076046e-52
66,3.600706634264778e-52
67,5.254762584001666e-53
68,2.8100334673805703e-54
69,4.561213744153969e-55
70,4.468127749375316e-56
71,5.873595163498068e-57
72,5.127741809403075e-58
73,9.706310772469084e-59
74,8.836470689018796e-60
75,7.069176551215036e-61
76,1.8603096187407993e-62
77,6.44263071425385e-63
78,9.25095692303117e-64
79,-1.3382939490822669e-65
80,3.345734872705667e-66
81,6.27841605742298e-67
82,4.51336712728738e-68
83,3.1073095540704854e-69
84,2.9593424324480814e-70
85,5.0134742385002796e-71
86,1.5545656553489236e-72
87,3.097218930197089e-73
88,2.1658873637741884e-74
89,1.168119027653495e-75
90,1.7305467076348072e-77
91,1.3692237686780891e-77
92,4.6302253047085137e-79
93,6.258983514813353e-80
94,4.842540436992923e-81
95,4.485721667951339e-82
96,2.3787917936105586e-83
97,3.6435102582547583e-84
98,1.601542970661432e-85
99,7.395292216618445e-87
100,5.176704551632912e-88
