0,0.8712941771833234
1,0.04252164000351755
2,0.029324553508865314
3,0.02328178092651001
4,0.01589292947924766
5,0.00934427238897418
6,0.004795705992536468
7,0.002177745374178307
8,0.0008854957604247222
9,0.0003256917121519156
10,0.00010929946574945876
11,0.000033714701555202227
12,0.000009619641589559984
13,0.0000025528012437627103
14,6.330987427376229e-7
15,1.4734981572143005e-7
16,3.230499772284957e-8
17,6.693820233877912e-9
18,1.3147872198508029e-9
19,2.454591093241607e-10
20,4.3661666455530993e-11
21,7.416153546876792e-12
22,1.2052895825776077e-12
23,1.8777680925365884e-13
24,2.8091218698140237e-14
25,4.041692480268753e-15
26,5.600653215543598e-16
27,7.485279558317096e-17
28,9.660281967862542e-18
29,1.2053507526732631e-18
30,1.4554155445272109e-19
31,1.7036045484750054e-20
32,1.931284589767701e-21
33,2.1323388852705934e-22
34,2.276242711117414e-23
35,2.3835002210653548e-24
36,2.3986335558022776e-25
37,2.4213335579076622e-26
38,2.4798864319964676e-27
39,2.331517158287277e-28
40,1.624996807291133e-29
41,2.619294959790585e-30
42,2.888445569693878e-31
43,1.954128080976831e-32
44,1.7764800736153008e-33
45,0
46,2.74624938916375e-35
47,9.348934090770214e-36
48,-2.3372335226925534e-36
49,0
50,-8.140568459990391e-38
51,-7.980949470578815e-39
52,4.911353520356193e-40
53,-1.112004570646685e-40
54,-1.09827611915722e-41
55,7.987462684779781e-43
56,-7.987462684779781e-43
57,3.202992555300163e-44
58,-1.1044801914828148e-45
59,-8.98560155782629e-46
60,-1.99680034618362e-47
61,-1.5712527314231763e-47
62,-4.0548457585114224e-48
63,-3.4326736579990884e-49
64,-4.2908420724988605e-50
65,-5.941165946536883e-51
66,-8.001570298366173e-53
67,-3.8216455156375753e-53
68,-7.868093708665595e-54
69,-6.51601963450567e-55
70,-8.936255498750632e-56
71,-3.3563400934274674e-57
72,-5.593900155712446e-58
73,2.0434338468355967e-59
74,-4.418235344509398e-60
75,-3.534588275607518e-61
76,-1.3642270537432528e-61
77,2.57705228570154e-63
78,-6.607826373593693e-65
79,0
80,-5.353175796329067e-66
81,-1.9826577023440992e-67
82,0
83,0
84,-5.918684864896163e-71
85,0
86,-2.5909427589148726e-72
87,-7.147428300454822e-74
88,1.7327098910193507e-74
89,-9.734325230445791e-76
90,1.0383280245808843e-76
91,-1.5213597429756547e-78
92,1.3229215156310039e-79
93,-1.1379970026933368e-80
94,3.874032349594338e-81
95,-8.155857578093344e-83
96,-3.3982739908722266e-83
97,1.1210800794630026e-84
98,-6.863755588548995e-86
99,-7.395292216618445e-87
100,8.874350659942136e-88
