0,0.7622303015395727
1,0.055849635125442276
2,0.029174109346250532
3,0.02873000320048883
4,0.028186613545282548
5,0.025902369141840607
6,0.021946331444067053
7,0.01708153440646591
8,0.012227899663978152
9,0.008076315708261318
10,0.004940858518005048
11,0.0028111036630018567
12,0.0014932992998483723
13,0.0007434058896189972
14,0.00034802722767752526
15,0.00015370583145054044
16,0.00006422831406297015
17,0.000025461668163193216
18,0.000009599299221320868
19,0.0000034495984174101033
20,0.000001184058506740666
21,3.889523351629182e-7
22,1.2248816560664759e-7
23,3.704415201069566e-8
24,1.0773407560464053e-8
25,3.018565477897325e-9
26,8.15111699879903e-10
27,2.126920631127869e-10
28,5.350167737999265e-11
29,1.3104696925231355e-11
30,3.0599358657919975e-12
31,7.178735169013485e-13
32,1.547914770818533e-13
33,3.154292725778652e-14
34,5.630380524716459e-15
35,1.2869441199351906e-15
36,5.199774221960365e-17
37,-1.573985710431246e-16
38,-4.7337916103195366e-17
39,-1.942068352951605e-17
40,-6.214618729445136e-18
41,-4.244129864011312e-18
42,-4.619461076474897e-19
43,-3.008021166076677e-19
44,-1.0938258785733371e-19
45,-6.111535067584361e-20
46,-5.797503621423898e-21
47,-3.2893637568362545e-21
48,-9.868091270508765e-22
49,-3.5802598713864e-22
50,-5.72841579421824e-23
51,-2.8754400849409206e-23
52,-4.423753976832185e-24
53,0
54,-1.2860109394564562e-24
55,-1.4388933588323985e-25
56,-6.166685823567422e-26
57,1.153999686281623e-27
58,-5.730205338777714e-27
59,-8.633077723205595e-29
60,-1.3812924357128953e-28
61,-1.2076873754866843e-29
62,-4.674918872851681e-30
63,0
64,-7.915206557209197e-31
65,3.653172257173475e-32
66,-3.2472642285986445e-32
67,-3.5248458383703064e-33
68,-1.9905011793149965e-33
69,-1.5385516361855046e-34
70,-6.154206544742017e-35
71,-1.9812334952891807e-36
72,-8.805482201285248e-37
73,9.649843508257806e-38
74,-1.04322632521706e-37
75,-1.1127747468981974e-38
76,-4.216830619824748e-39
77,0
78,-7.988371914567918e-41
79,-1.2134235819596837e-41
80,-8.089490546397891e-42
81,7.98962029273866e-43
82,-1.5589503010221773e-43
83,1.2020821598243294e-44
84,-3.434520456640941e-45
85,-4.309986455392554e-46
86,-4.0092897259465614e-47
87,0
88,-1.3406193440991637e-48
89,4.820204383277892e-49
90,-2.3565443651580806e-49
91,-2.260022567983774e-50
92,-3.27539502606344e-51
93,2.254035286753335e-52
94,-6.714147662669509e-53
95,-6.461736096403738e-54
96,-2.4231510361514017e-54
97,-1.3323167209079872e-55
98,-7.250703243036664e-56
99,-5.859154135787204e-57
100,-9.374646617259526e-58
