species,concentration,type
y_1,68.1945733858794,actual
y_1,99.59105300773,actual
y_1,25.3815090795202,actual
y_1,44.2476476043294,actual
y_1,79.975279528839,actual
y_1,88.1648383649894,actual
y_1,116.590268363314,actual
y_1,42.0716053249408,actual
y_1,70.7502471755382,actual
y_1,55.8730598370577,actual
y_1,49.1763825908902,actual
y_1,68.4214964876119,actual
y_1,75.9481566602626,actual
y_1,50.8702939441917,actual
y_1,58.593475737604,actual
y_1,68.1372426311937,actual
y_1,106.403538748173,actual
y_1,43.3497433359846,actual
y_1,53.6333088336073,actual
y_1,56.5027738228465,actual
y_1,90.2729908079566,actual
y_1,37.0978333549257,actual
y_1,100.078180739999,actual
y_1,64.173539041874,actual
y_1,45.6106408497423,actual
y_1,105.336461982657,actual
y_1,82.9651301591798,actual
y_1,58.7650435222236,actual
y_1,32.738579266373,actual
y_1,137.562444854362,actual
y_1,34.7182441527947,actual
y_1,101.241689310281,actual
y_1,76.987584795914,actual
y_1,75.0586530223417,actual
y_1,21.9055614791833,actual
y_1,137.371669060938,actual
y_1,152.518835799893,actual
y_1,80.4665072264087,actual
y_1,24.7465930290991,actual
y_1,40.9902749863886,actual
y_1,140.667142354793,actual
y_1,53.8575490041147,actual
y_1,57.1940141293187,actual
y_1,90.9380537346614,actual
y_1,50.2291204700347,actual
y_1,35.6491238075704,actual
y_1,139.976553968451,actual
y_1,45.7474432316495,actual
y_1,59.6512326748683,actual
y_1,112.31352586592,actual
y_1,36.2245592952631,actual
y_1,77.8289316395829,actual
y_1,56.3456559713098,actual
y_1,92.7326444865601,actual
y_1,116.10915396952,actual
y_1,52.582934029063,actual
y_1,61.3223662004635,actual
y_1,35.0010322644251,actual
y_1,50.4364875351522,actual
y_1,139.790621611629,actual
y_1,102.205683120939,actual
y_1,80.1992877394813,actual
y_1,44.2315242150433,actual
y_1,54.1210452046025,actual
y_1,42.6783657581628,actual
y_1,116.707691475657,actual
y_1,103.706309307113,actual
y_1,27.8804316425814,actual
y_1,129.127426196604,actual
y_1,124.087588550695,actual
y_1,66.6538294466772,actual
y_1,31.9080083182486,actual
y_1,57.1083455198817,actual
y_1,124.165751579017,actual
y_1,43.5704982000938,actual
y_1,85.8171398334234,actual
y_1,71.9017409267713,actual
y_1,35.5710684929891,actual
y_1,25.0762053474961,actual
y_1,111.963235745255,actual
y_1,120.647911343434,actual
y_1,88.2279476790202,actual
y_1,55.1551655366332,actual
y_1,54.8763209010343,actual
y_1,83.3840884079096,actual
y_1,97.0552061833368,actual
y_1,36.6557044041592,actual
y_1,41.5387022497143,actual
y_1,63.0176145026376,actual
y_1,117.951571193762,actual
y_1,74.4775970394487,actual
y_1,41.2870349090315,actual
y_1,91.9250801005129,actual
y_1,63.7393706676794,actual
y_1,31.1941794615631,actual
y_1,81.3032105995918,actual
y_1,43.9713606918714,actual
y_1,124.669713699232,actual
y_1,50.8757071188012,actual
y_1,70.4899593394501,actual
y_1,31.789769288337,actual
y_1,105.762235519828,actual
y_1,66.0411721615295,actual
y_1,47.2176023233467,actual
y_1,89.9803188277307,actual
y_1,70.1723806731308,actual
y_1,104.563899833595,actual
y_1,34.9474700250867,actual
y_1,47.0785658283956,actual
y_1,66.8273964636633,actual
y_1,61.7804626215785,actual
y_1,43.6867680796248,actual
y_1,84.5773875675242,actual
y_1,82.072260809577,actual
y_1,161.778785206541,actual
y_1,37.6002528525651,actual
y_1,62.2472676139546,actual
y_1,76.2358431221907,actual
y_1,41.2670560400973,actual
y_1,73.6818506335588,actual
y_1,109.28343892345,actual
y_1,58.515505981873,actual
y_1,37.9868801578389,actual
y_1,141.084910489984,actual
y_1,46.4412385453807,actual
y_1,60.1557519218473,actual
y_1,78.9250175055016,actual
y_1,56.0361327718207,actual
y_1,59.7190134694344,actual
y_1,120.967314546619,actual
y_1,86.8855489321376,actual
y_1,32.3844535781654,actual
y_1,43.130243924786,actual
y_1,104.187947315157,actual
y_1,76.3648925626757,actual
y_1,110.76797179121,actual
y_1,52.5714352916467,actual
y_1,34.4161012803225,actual
y_1,58.8021474546592,actual
y_1,34.6217125156592,actual
y_1,117.69343467653,actual
y_1,39.047354165896,actual
y_1,114.22944071025,actual
y_1,48.3132779356501,actual
y_1,143.123442425438,actual
y_1,64.9775330783311,actual
y_1,31.6794091021644,actual
y_1,114.017398784866,actual
y_1,101.646443054983,actual
y_1,33.1004017704987,actual
y_1,52.5473510118635,actual
y_1,61.8845233181712,actual
y_1,93.8630562065209,actual
y_1,88.9241723329321,actual
y_1,68.8063538534793,actual
y_1,34.3947684030735,actual
y_1,133.519329589746,actual
y_1,49.3807312503227,actual
y_1,50.9010485048182,actual
y_1,49.2686023186578,actual
y_1,104.64483705585,actual
y_1,46.5210366995221,actual
y_1,68.6605463687432,actual
y_1,38.9034254823138,actual
y_1,126.267196364204,actual
y_1,80.0223065232005,actual
y_1,25.2536798355497,actual
y_1,116.670726544536,actual
y_1,66.996431714358,actual
y_1,40.6563188211045,actual
y_1,95.1805010552306,actual
y_1,135.205262529506,actual
y_1,26.4268430074527,actual
y_1,69.472912752123,actual
y_1,58.0381514260956,actual
y_1,85.624485922014,actual
y_1,50.2715047537547,actual
y_1,64.9642671864244,actual
y_1,40.3799378934988,actual
y_1,70.6536740577104,actual
y_1,70.0208994387966,actual
y_1,35.4507037671363,actual
y_1,105.978525572445,actual
y_1,27.183422614468,actual
y_1,140.690336582773,actual
y_1,61.0525691828312,actual
y_1,30.8453924991205,actual
y_1,153.174708089751,actual
y_1,68.5950692943915,actual
y_1,57.5746682632483,actual
y_1,46.6030677788796,actual
y_1,87.7330131767251,actual
y_1,57.1503777019037,actual
y_1,37.7129677867537,actual
y_1,129.446162136612,actual
y_1,37.9047738898781,actual
y_1,81.5888028580035,actual
y_1,64.4940716911456,actual
y_1,51.6731985432009,actual
y_1,93.4861005611249,actual
y_1,54.8916143002665,actual
y_1,87.8030735453468,actual
y_1,41.8037353920474,actual
y_1,53.8984789237408,actual
y_1,55.4892483061595,actual
y_1,104.617990058766,actual
y_1,42.8806997942659,actual
y_1,121.68501603837,actual
y_1,42.0860693356261,actual
y_1,60.2535594200623,actual
y_1,70.3588997787514,actual
y_1,82.1197801674117,actual
y_1,39.4145916507432,actual
y_1,60.289950362816,actual
y_1,56.6160170843376,actual
y_1,78.9108817431677,actual
y_1,197.143943229402,actual
y_1,42.8083831438597,actual
y_1,45.68456122294,actual
y_1,29.8614779707861,actual
y_1,114.328401209995,actual
y_1,81.1797812115999,actual
y_1,71.9967117824049,actual
y_1,26.6368027488756,actual
y_1,135.751862280168,actual
y_1,71.672625398305,actual
y_1,98.7368394713986,actual
y_1,41.9134858649821,actual
y_1,58.2724783658146,actual
