0,4.781753353922854e-7
1,0.000006128719356373015
2,0.00003935581056418145
3,0.00016888242848548643
4,0.0005450332756424306
5,0.0014117888345915896
6,0.003059325709348358
7,0.005709152349084117
8,0.009375780904437017
9,0.013783234347892298
10,0.01839745229905483
11,0.022573541501717982
12,0.025753006091154572
13,0.027623272785983546
14,0.028179621844151063
15,0.02768329032002659
16,0.026554009375309173
17,0.025250096711377165
18,0.024176315331936305
19,0.02363462163333397
20,0.023811528511626965
21,0.02478601079111808
22,0.026543074676212558
23,0.028985134576766117
24,0.031940752340939675
25,0.035174761592679134
26,0.03840445788694867
27,0.04132425083538935
28,0.043637578281545346
29,0.045091604790737566
30,0.045508427696083265
31,0.044806675928954674
32,0.04300931559033775
33,0.04023647203629075
34,0.036685216509748035
35,0.032600699403592615
36,0.028244207538381205
37,0.023863559873348546
38,0.019669991161907194
39,0.015823795405999305
40,0.012429051617204834
41,0.009536171358910071
42,0.007150037443502115
43,0.0052411884488962595
44,0.00375772835650582
45,0.0026362041299601503
46,0.0018103846807982068
47,0.0012175218394414778
48,0.000802173060163471
49,0.000517978172963774
50,0.00032792068076236205
51,0.00020360912162565586
52,0.00012403639072608455
53,0.00007416042754634847
54,0.00004353211371866832
55,0.00002509576898907294
56,0.000014212778915352369
57,0.000007909984063599516
58,0.000004327297061866348
59,0.0000023276883207611232
60,0.0000012314556402918535
61,6.409346960976064e-7
62,3.282627924021892e-7
63,1.6548205430278867e-7
64,8.213094857734351e-8
65,4.014132822178558e-8
66,1.932435223204638e-8
67,9.165221859351368e-9
68,4.283508838123324e-9
69,1.973177770953884e-9
70,8.960481237693833e-10
71,4.0121885540449944e-10
72,1.7717408755213903e-10
73,7.717376879696838e-11
74,3.316419577180617e-11
75,1.406296980565911e-11
76,5.8852918320432285e-12
77,2.4311737778156442e-12
78,9.91500314740449e-13
79,3.9927176321339515e-13
80,1.587857578425439e-13
81,6.237181288519814e-14
82,2.4202717441337088e-14
83,9.279025421089276e-15
84,3.5153219829735983e-15
85,1.3161729797698839e-15
86,4.870854556420237e-16
87,1.7819665835934748e-16
88,6.445442333453432e-17
89,2.3052604297266533e-17
90,8.153713837193012e-18
91,2.8524107555605916e-18
92,9.870555300908753e-19
93,3.379050757252505e-19
94,1.1445139054213322e-19
95,3.835917387898419e-20
96,1.2722920478400697e-20
97,4.176575958970591e-21
98,1.3571117956210527e-21
99,4.365332063573817e-22
100,1.390174204583322e-22
