"periodogram_df.freq","periodogram_df.power","peak_freq","peak_period"
0,2.57083137225533e-30,0.233255581472842,4.28714285714286
0.0333222259246918,1.95515945912346,0.233255581472842,4.28714285714286
0.0666444518493835,1.78078311602169,0.233255581472842,4.28714285714286
0.0999666777740753,2.09085493454798,0.233255581472842,4.28714285714286
0.133288903698767,3.28944880885132,0.233255581472842,4.28714285714286
0.166611129623459,7.37264410055332,0.233255581472842,4.28714285714286
0.199933355548151,22.4982569080913,0.233255581472842,4.28714285714286
0.233255581472842,30.5685434514753,0.233255581472842,4.28714285714286
0.266577807397534,9.15991919673778,0.233255581472842,4.28714285714286
0.299900033322226,3.34800841983021,0.233255581472842,4.28714285714286
0.333222259246918,1.77176978747347,0.233255581472842,4.28714285714286
0.366544485171609,1.22735084963833,0.233255581472842,4.28714285714286
0.399866711096301,1.10854781070872,0.233255581472842,4.28714285714286
0.433188937020993,0.996980967112974,0.233255581472842,4.28714285714286
0.466511162945685,0.707867931164419,0.233255581472842,4.28714285714286
0.499833388870377,0.487393355650279,0.233255581472842,4.28714285714286
0.533155614795068,0.359699171754644,0.233255581472842,4.28714285714286
0.56647784071976,0.28657067235348,0.233255581472842,4.28714285714286
0.599800066644452,0.239427126956919,0.233255581472842,4.28714285714286
0.633122292569144,0.206395729427384,0.233255581472842,4.28714285714286
0.666444518493835,0.180185434160665,0.233255581472842,4.28714285714286
0.699766744418527,0.158348980728439,0.233255581472842,4.28714285714286
0.733088970343219,0.140891935755376,0.233255581472842,4.28714285714286
0.766411196267911,0.126196163324669,0.233255581472842,4.28714285714286
0.799733422192602,0.115419325525542,0.233255581472842,4.28714285714286
0.833055648117294,0.106284615565787,0.233255581472842,4.28714285714286
0.866377874041986,0.0970673934644394,0.233255581472842,4.28714285714286
0.899700099966678,0.0884785833538002,0.233255581472842,4.28714285714286
0.933022325891369,0.0823965492981036,0.233255581472842,4.28714285714286
0.966344551816061,0.0771604726078552,0.233255581472842,4.28714285714286
0.999666777740753,0.0710830684207707,0.233255581472842,4.28714285714286
1.03298900366544,0.0669048980462043,0.233255581472842,4.28714285714286
1.06631122959014,0.063512551006724,0.233255581472842,4.28714285714286
1.09963345551483,0.0590528284101553,0.233255581472842,4.28714285714286
1.13295568143952,0.0560869162040589,0.233255581472842,4.28714285714286
